id,age
8596,26
8597,25
8598,52
8599,44
8600,60
8601,53
8602,5
8603,82
8604,64
8605,50
8606,53
8607,59
8608,51
8609,48
8610,73
8611,59
8612,20
8613,47
8614,13
8615,31
8616,64
8617,39
8618,68
8619,51
8620,44
8621,62
8622,75
8623,47
8624,55
8625,12
8626,55
8627,35
8628,63
8629,56
8630,19
8631,46
8632,10
8633,67
8634,14
8635,3
8636,33
8637,20
8638,23
8639,49
8640,47
8641,34
8642,50
8643,68
8644,45
8645,12
8646,45
8647,30
8648,10
8649,26
8650,35
8651,53
8652,22
8653,28
8654,54
8655,72
8656,18
8657,70
8658,25
8659,20
8660,8
8661,50
8662,34
8663,68
8664,68
8665,70
8666,91
8667,29
8668,48
8669,40
8670,15
8671,47
8672,28
8673,28
8674,81
8675,63
8676,25
8677,0
8678,71
8679,54
8680,57
8681,80
8682,43
8683,2
8684,30
8685,65
8686,59
8687,37
8688,53
8689,26
8690,21
8691,39
8692,40
8693,27
8694,58
8695,4
8696,27
8697,36
8698,47
8699,89
8700,85
8701,41
8702,30
8703,12
8704,11
8705,11
8706,65
8707,50
8708,45
8709,58
8710,84
8711,11
8712,73
8713,11
8714,34
8715,83
8716,35
8717,54
8718,7
8719,44
8720,48
8721,15
8722,63
8723,70
8724,11
8725,4
8726,14
8727,19
8728,56
8729,24
8730,87
8731,5
8732,63
8733,70
8734,7
8735,0
8736,66
8737,14
8738,7
8739,20
8740,35
8741,34
8742,12
8743,35
8744,62
8745,19
8746,62
8747,30
8748,24
8749,32
8750,20
8751,8
8752,23
8753,11
8754,72
8755,55
8756,72
8757,42
8758,66
8759,78
8760,3
8761,66
8762,0
8763,75
8764,18
8765,36
8766,35
8767,44
8768,49
8769,65
8770,63
8771,47
8772,6
8773,39
8774,25
8775,23
8776,19
8777,63
8778,29
8779,37
8780,52
8781,32
8782,18
8783,10
8784,74
8785,11
8786,35
8787,29
8788,55
8789,54
8790,78
8791,8
8792,40
8793,76
8794,63
8795,51
8796,14
8797,56
8798,38
8799,72
8800,36
8801,61
8802,48
8803,49
8804,66
8805,79
8806,26
8807,21
8808,26
8809,41
8810,70
8811,24
8812,34
8813,30
8814,62
8815,69
8816,29
8817,34
8818,17
8819,13
8820,36
8821,27
8822,53
8823,61
8824,43
8825,77
8826,7
8827,53
8828,24
8829,57
8830,53
8831,30
8832,33
8833,67
8834,46
8835,62
8836,12
8837,22
8838,61
8839,56
8840,46
8841,69
8842,36
8843,10
8844,66
8845,4
8846,13
8847,86
8848,66
8849,60
8850,15
8851,32
8852,53
8853,19
8854,66
8855,66
8856,18
8857,37
8858,35
8859,76
8860,68
8861,11
8862,6
8863,52
8864,15
8865,54
8866,43
8867,68
8868,79
8869,48
8870,37
8871,63
8872,50
8873,2
8874,78
8875,5
8876,33
8877,52
8878,55
8879,26
8880,25
8881,74
8882,88
8883,37
8884,17
8885,39
8886,46
8887,28
8888,67
8889,88
8890,42
8891,70
8892,31
8893,60
8894,53
8895,66
8896,80
8897,41
8898,23
8899,3
8900,67
8901,20
8902,55
8903,59
8904,18
8905,54
8906,35
8907,21
8908,54
8909,17
8910,69
8911,51
8912,56
8913,54
8914,39
8915,25
8916,67
8917,15
8918,76
8919,1
8920,4
8921,86
8922,59
8923,25
8924,62
8925,62
8926,26
8927,8
8928,86
8929,47
8930,63
8931,67
8932,71
8933,53
8934,70
8935,22
8936,36
8937,83
8938,64
8939,40
8940,26
8941,24
8942,25
8943,4
8944,63
8945,73
8946,46
8947,39
8948,87
8949,48
8950,46
8951,79
8952,15
8953,42
8954,35
8955,17
8956,49
8957,54
8958,89
8959,23
8960,9
8961,53
8962,57
8963,4
8964,29
8965,67
8966,24
8967,68
8968,11
8969,6
8970,53
8971,24
8972,59
8973,21
8974,69
8975,33
8976,65
8977,42
8978,0
8979,45
8980,17
8981,63
8982,24
8983,65
8984,71
8985,27
8986,26
8987,56
8988,23
8989,68
8990,19
8991,34
8992,32
8993,19
8994,25
8995,33
8996,68
8997,3
8998,15
8999,46
9000,43
9001,30
9002,59
9003,10
9004,16
9005,65
9006,50
9007,85
9008,77
9009,14
9010,52
9011,45
9012,55
9013,59
9014,38
9015,0
9016,72
9017,43
9018,26
9019,31
9020,1
9021,41
9022,51
9023,39
9024,4
9025,10
9026,10
9027,59
9028,46
9029,12
9030,53
9031,49
9032,14
9033,35
9034,28
9035,23
9036,6
9037,63
9038,31
9039,40
9040,1
9041,29
9042,31
9043,75
9044,13
9045,30
9046,70
9047,74
9048,85
9049,30
9050,5
9051,7
9052,22
9053,44
9054,32
9055,78
9056,50
9057,36
9058,12
9059,39
9060,54
9061,55
9062,33
9063,47
9064,50
9065,47
9066,71
9067,14
9068,38
9069,67
9070,26
9071,74
9072,42
9073,38
9074,16
9075,6
9076,38
9077,63
9078,39
9079,77
9080,66
9081,34
9082,33
9083,20
9084,82
9085,66
9086,19
9087,58
9088,29
9089,48
9090,37
9091,39
9092,85
9093,3
9094,78
9095,34
9096,4
9097,35
9098,73
9099,52
9100,23
9101,69
9102,44
9103,67
9104,9
9105,61
9106,25
9107,80
9108,79
9109,3
9110,46
9111,50
9112,59
9113,8
9114,27
9115,84
9116,28
9117,55
9118,28
9119,67
9120,69
9121,76
9122,48
9123,75
9124,69
9125,33
9126,57
9127,24
9128,66
9129,57
9130,22
9131,6
9132,52
9133,54
9134,44
9135,91
9136,7
9137,45
9138,16
9139,11
9140,19
9141,69
9142,42
9143,42
9144,74
9145,37
9146,5
9147,56
9148,2
9149,15
9150,63
9151,52
9152,19
9153,2
9154,32
9155,6
9156,35
9157,45
9158,2
9159,10
9160,33
9161,40
9162,75
9163,64
9164,57
9165,65
9166,47
9167,10
9168,44
9169,28
9170,86
9171,57
9172,69
9173,7
9174,87
9175,63
9176,55
9177,71
9178,76
9179,54
9180,19
9181,52
9182,37
9183,20
9184,79
9185,38
9186,2
9187,2
9188,25
9189,7
9190,6
9191,16
9192,35
9193,36
9194,42
9195,4
9196,1
9197,5
9198,88
9199,5
9200,24
9201,11
9202,16
9203,40
9204,15
9205,56
9206,22
9207,59
9208,56
9209,60
9210,41
9211,55
9212,24
9213,9
9214,44
9215,33
9216,10
9217,38
9218,28
9219,67
9220,25
9221,30
9222,48
9223,21
9224,46
9225,66
9226,4
9227,36
9228,28
9229,84
9230,60
9231,33
9232,25
9233,93
9234,35
9235,9
9236,15
9237,30
9238,45
9239,10
9240,6
9241,60
9242,47
9243,19
9244,24
9245,23
9246,60
9247,64
9248,64
9249,8
9250,59
9251,42
9252,36
9253,20
9254,5
9255,60
9256,86
9257,16
9258,61
9259,60
9260,43
9261,61
9262,0
9263,28
9264,47
9265,20
9266,58
9267,46
9268,18
9269,63
9270,28
9271,16
9272,67
9273,30
9274,64
9275,43
9276,14
9277,8
9278,49
9279,10
9280,31
9281,8
9282,54
9283,34
9284,64
9285,38
9286,59
9287,67
9288,48
9289,79
9290,79
9291,48
9292,48
9293,47
9294,2
9295,80
9296,43
9297,0
9298,51
9299,22
9300,59
9301,79
9302,50
9303,5
9304,75
9305,45
9306,76
9307,66
9308,21
9309,17
9310,79
9311,61
9312,27
9313,57
9314,40
9315,45
9316,86
9317,16
9318,65
9319,66
9320,0
9321,79
9322,20
9323,54
9324,57
9325,21
9326,10
9327,27
9328,9
9329,9
9330,87
9331,84
9332,82
9333,59
9334,52
9335,59
9336,28
9337,25
9338,12
9339,73
9340,65
9341,87
9342,79
9343,16
9344,32
9345,54
9346,19
9347,57
9348,70
9349,16
9350,32
9351,77
9352,60
9353,75
9354,42
9355,58
9356,64
9357,21
9358,52
9359,27
9360,3
9361,38
9362,36
9363,17
9364,55
9365,67
9366,53
9367,50
9368,20
9369,23
9370,65
9371,1
9372,39
9373,28
9374,66
9375,47
9376,52
9377,55
9378,0
9379,14
9380,8
9381,59
9382,54
9383,58
9384,18
9385,21
9386,18
9387,17
9388,53
9389,31
9390,66
9391,51
9392,84
9393,30
9394,11
9395,34
9396,48
9397,37
9398,1
9399,44
9400,76
9401,63
9402,44
9403,36
9404,25
9405,37
9406,70
9407,17
9408,25
9409,59
9410,11
9411,55
9412,72
9413,45
9414,71
9415,22
9416,60
9417,64
9418,12
9419,94
9420,22
9421,81
9422,23
9423,52
9424,22
9425,61
9426,55
9427,61
9428,55
9429,40
9430,49
9431,52
9432,11
9433,58
9434,27
9435,13
9436,20
9437,25
9438,27
9439,70
9440,46
9441,51
9442,45
9443,19
9444,60
9445,17
9446,15
9447,83
9448,45
9449,42
9450,89
9451,41
9452,36
9453,3
9454,73
9455,50
9456,47
9457,36
9458,16
9459,3
9460,54
9461,25
9462,48
9463,50
9464,28
9465,55
9466,56
9467,9
9468,14
9469,58
9470,47
9471,31
9472,51
9473,9
9474,51
9475,61
9476,42
9477,51
9478,3
9479,25
9480,48
9481,7
9482,11
9483,3
9484,23
9485,57
9486,59
9487,38
9488,79
9489,70
9490,11
9491,61
9492,78
9493,65
9494,59
9495,14
9496,46
9497,12
9498,68
9499,25
9500,1
9501,14
9502,72
9503,66
9504,5
9505,27
9506,18
9507,11
9508,51
9509,82
9510,33
9511,41
9512,48
9513,44
9514,41
9515,15
9516,46
9517,69
9518,4
9519,45
9520,15
9521,27
9522,8
9523,40
9524,20
9525,25
9526,13
9527,32
9528,79
9529,1
9530,13
9531,64
9532,32
9533,55
9534,47
9535,52
9536,39
9537,63
9538,33
9539,33
9540,19
9541,33
9542,30
9543,67
9544,32
9545,12
9546,20
9547,66
9548,31
9549,22
9550,1
9551,29
9552,57
9553,24
9554,53
9555,48
9556,20
9557,77
9558,50
9559,69
9560,32
9561,17
9562,65
9563,46
9564,27
9565,11
9566,53
9567,29
9568,84
9569,10
9570,25
9571,30
9572,31
9573,37
9574,38
9575,49
9576,24
9577,70
9578,72
9579,73
9580,69
9581,60
9582,64
9583,23
9584,68
9585,10
9586,80
9587,62
9588,24
9589,68
9590,30
9591,19
9592,6
9593,9
9594,0
9595,61
9596,93
9597,61
9598,1
9599,42
9600,36
9601,55
9602,12
9603,53
9604,65
9605,66
9606,81
9607,61
9608,15
9609,47
9610,78
9611,41
9612,25
9613,43
9614,27
9615,84
9616,47
9617,37
9618,73
9619,3
9620,78
9621,58
9622,62
9623,25
9624,12
9625,32
9626,52
9627,65
9628,15
9629,52
9630,65
9631,53
9632,70
9633,43
9634,12
9635,48
9636,17
9637,72
9638,21
9639,9
9640,17
9641,33
9642,44
9643,50
9644,74
9645,54
9646,21
9647,72
9648,22
9649,24
9650,60
9651,77
9652,1
9653,32
9654,13
9655,33
9656,7
9657,36
9658,37
9659,44
9660,19
9661,43
9662,50
9663,66
9664,58
9665,8
9666,46
9667,43
9668,54
9669,17
9670,19
9671,30
9672,60
9673,0
9674,70
9675,77
9676,10
9677,1
9678,29
9679,64
9680,68
9681,39
9682,20
9683,8
9684,78
9685,22
9686,61
9687,54
9688,21
9689,35
9690,67
9691,0
9692,74
9693,49
9694,36
9695,31
9696,10
9697,41
9698,66
9699,68
9700,45
9701,30
9702,57
9703,58
9704,23
9705,50
9706,46
9707,38
9708,1
9709,5
9710,30
9711,57
9712,48
9713,46
9714,79
9715,25
9716,3
9717,9
9718,82
9719,62
9720,21
9721,33
9722,33
9723,4
9724,30
9725,11
9726,70
9727,58
9728,51
9729,42
9730,67
9731,20
9732,44
9733,57
9734,76
9735,65
9736,80
9737,22
9738,22
9739,68
9740,15
9741,82
9742,4
9743,16
9744,35
9745,26
9746,10
9747,26
9748,18
9749,64
9750,57
9751,32
9752,50
9753,49
9754,44
9755,62
9756,1
9757,24
9758,16
9759,74
9760,0
9761,77
9762,75
9763,62
9764,77
9765,50
9766,22
9767,40
9768,0
9769,53
9770,42
9771,3
9772,29
9773,37
9774,72
9775,29
9776,29
9777,43
9778,2
9779,12
9780,74
9781,14
9782,84
9783,40
9784,32
9785,30
9786,41
9787,34
9788,28
9789,77
9790,6
9791,22
9792,56
9793,92
9794,34
9795,66
9796,20
9797,51
9798,81
9799,37
9800,12
9801,2
9802,74
9803,23
9804,88
9805,38
9806,54
9807,52
9808,52
9809,52
9810,93
9811,77
9812,65
9813,38
9814,58
9815,69
9816,47
9817,24
9818,28
9819,67
9820,34
9821,16
9822,20
9823,31
9824,53
9825,12
9826,49
9827,53
9828,6
9829,46
9830,36
9831,81
9832,41
9833,19
9834,3
9835,21
9836,17
9837,20
9838,22
9839,16
9840,30
9841,42
9842,26
9843,82
9844,22
9845,51
9846,45
9847,34
9848,52
9849,74
9850,50
9851,41
9852,27
9853,84
9854,78
9855,82
9856,44
9857,48
9858,4
9859,49
9860,56
9861,49
9862,2
9863,58
9864,44
9865,67
9866,64
9867,56
9868,43
9869,38
9870,34
9871,25
9872,49
9873,56
9874,17
9875,73
9876,61
9877,9
9878,78
9879,49
9880,63
9881,51
9882,12
9883,12
9884,14
9885,53
9886,19
9887,77
9888,62
9889,55
9890,71
9891,37
9892,63
9893,71
9894,53
9895,19
9896,38
9897,33
9898,69
9899,68
9900,47
9901,20
9902,55
9903,65
9904,94
9905,55
9906,20
9907,78
9908,62
9909,57
9910,9
9911,67
9912,59
9913,87
9914,7
9915,68
9916,30
9917,34
9918,7
9919,56
9920,9
9921,25
9922,24
9923,57
9924,41
9925,69
9926,74
9927,74
9928,12
9929,70
9930,48
9931,67
9932,64
9933,26
9934,22
9935,51
9936,28
9937,30
9938,51
9939,2
9940,69
9941,39
9942,31
9943,22
9944,38
9945,44
9946,50
9947,53
9948,13
9949,88
9950,74
9951,80
9952,81
9953,58
9954,11
9955,32
9956,75
9957,54
9958,63
9959,40
9960,59
9961,42
9962,66
9963,66
9964,44
9965,29
9966,48
9967,29
9968,48
9969,22
9970,57
9971,47
9972,27
9973,46
9974,44
9975,51
9976,75
9977,46
9978,56
9979,79
9980,81
9981,53
9982,21
9983,25
9984,1
9985,31
9986,5
9987,75
9988,26
9989,63
9990,26
9991,93
9992,14
9993,47
9994,23
9995,57
9996,28
9997,27
9998,60
9999,3
10000,58
10001,24
10002,59
10003,64
10004,58
10005,28
10006,22
10007,73
10008,95
10009,46
10010,56
10011,73
10012,5
10013,59
10014,8
10015,16
10016,45
10017,46
10018,67
10019,44
10020,11
10021,1
10022,40
10023,33
10024,4
10025,7
10026,45
10027,75
10028,35
10029,28
10030,38
10031,56
10032,13
10033,35
10034,29
10035,12
10036,64
10037,3
10038,27
10039,67
10040,68
10041,42
10042,48
10043,7
10044,8
10045,36
10046,62
10047,71
10048,82
10049,75
10050,80
10051,17
10052,77
10053,68
10054,52
10055,55
10056,53
10057,74
10058,23
10059,34
10060,31
10061,6
10062,76
10063,76
10064,81
10065,74
10066,93
10067,44
10068,77
10069,55
10070,63
10071,61
10072,51
10073,34
10074,0
10075,65
10076,17
10077,44
10078,38
10079,21
10080,58
10081,14
10082,18
10083,43
10084,50
10085,10
10086,11
10087,44
10088,39
10089,67
10090,52
10091,52
10092,63
10093,66
10094,47
10095,71
10096,88
10097,77
10098,59
10099,67
10100,6
10101,37
10102,71
10103,43
10104,64
10105,30
10106,8
10107,24
10108,18
10109,71
10110,68
10111,54
10112,17
10113,43
10114,22
10115,47
10116,5
10117,72
10118,21
10119,81
10120,27
10121,60
10122,9
10123,8
10124,7
10125,41
10126,48
10127,84
10128,43
10129,50
10130,24
10131,41
10132,46
10133,3
10134,21
10135,59
10136,63
10137,38
10138,32
10139,50
10140,7
10141,0
10142,45
10143,18
10144,59
10145,76
10146,44
10147,14
10148,59
10149,42
10150,62
10151,10
10152,28
10153,7
10154,10
10155,60
10156,74
10157,16
10158,57
10159,26
10160,63
10161,67
10162,19
10163,79
10164,56
10165,16
10166,19
10167,46
10168,24
10169,39
10170,78
10171,28
10172,33
10173,7
10174,3
10175,84
10176,41
10177,44
10178,2
10179,59
10180,41
10181,3
10182,24
10183,71
10184,38
10185,45
10186,63
10187,55
10188,79
10189,2
10190,71
10191,7
10192,55
10193,48
10194,60
10195,59
10196,10
10197,31
10198,79
10199,66
10200,31
10201,28
10202,60
10203,17
10204,57
10205,77
10206,32
10207,48
10208,69
10209,73
10210,24
10211,56
10212,63
10213,84
10214,38
10215,65
10216,9
10217,79
10218,67
10219,76
10220,86
10221,11
10222,22
10223,51
10224,34
10225,63
10226,9
10227,32
10228,54
10229,27
10230,72
10231,76
10232,55
10233,23
10234,30
10235,21
10236,25
10237,59
10238,39
10239,39
10240,67
10241,38
10242,28
10243,41
10244,7
10245,50
10246,38
10247,47
10248,15
10249,40
10250,53
10251,63
10252,71
10253,34
10254,62
10255,65
10256,59
10257,63
10258,47
10259,36
10260,25
10261,44
10262,69
10263,49
10264,13
10265,35
10266,51
10267,42
10268,6
10269,32
10270,68
10271,57
10272,34
10273,48
10274,27
10275,12
10276,30
10277,27
10278,69
10279,15
10280,61
10281,46
10282,15
10283,6
10284,32
10285,44
10286,25
10287,2
10288,73
10289,88
10290,21
10291,16
10292,26
10293,51
10294,57
10295,73
10296,59
10297,43
10298,43
10299,61
10300,59
10301,53
10302,60
10303,32
10304,67
10305,55
10306,58
10307,31
10308,21
10309,65
10310,5
10311,59
10312,67
10313,52
10314,57
10315,42
10316,13
10317,20
10318,64
10319,25
10320,52
10321,27
10322,21
10323,53
10324,10
10325,3
10326,26
10327,54
10328,26
10329,69
10330,85
10331,5
10332,43
10333,39
10334,49
10335,0
10336,32
10337,49
10338,32
10339,79
10340,9
10341,2
10342,74
10343,71
10344,77
10345,58
10346,17
10347,58
10348,49
10349,0
10350,50
10351,72
10352,42
10353,41
10354,82
10355,67
10356,32
10357,42
10358,56
10359,81
10360,5
10361,82
10362,55
10363,80
10364,51
10365,29
10366,41
10367,17
10368,17
10369,33
10370,40
10371,9
10372,44
10373,73
10374,70
10375,89
10376,64
10377,0
10378,79
10379,28
10380,50
10381,81
10382,8
10383,56
10384,18
10385,27
10386,33
10387,43
10388,9
10389,16
10390,31
10391,45
10392,1
10393,84
10394,2
10395,8
10396,53
10397,68
10398,63
10399,14
10400,39
10401,69
10402,46
10403,43
10404,36
10405,89
10406,56
10407,0
10408,48
10409,31
10410,15
10411,20
10412,14
10413,40
10414,75
10415,64
10416,64
10417,50
10418,47
10419,38
10420,39
10421,36
10422,25
10423,38
10424,54
10425,63
10426,46
10427,37
10428,39
10429,47
10430,23
10431,76
10432,11
10433,48
10434,56
10435,72
10436,19
10437,18
10438,56
10439,81
10440,21
10441,41
10442,36
10443,1
10444,21
10445,7
10446,12
10447,40
10448,46
10449,64
10450,65
10451,83
10452,67
10453,33
10454,82
10455,75
10456,49
10457,53
10458,6
10459,58
10460,10
10461,21
10462,40
10463,49
10464,54
10465,65
10466,36
10467,77
10468,20
10469,80
10470,81
10471,41
10472,0
10473,31
10474,81
10475,65
10476,85
10477,55
10478,77
10479,53
10480,8
10481,29
10482,53
10483,48
10484,50
10485,39
10486,84
10487,5
10488,33
10489,80
10490,9
10491,57
10492,4
10493,76
10494,27
10495,7
10496,61
10497,60
10498,24
10499,18
10500,47
10501,3
10502,65
10503,53
10504,36
10505,45
10506,26
10507,46
10508,65
10509,50
10510,6
10511,58
10512,50
10513,83
10514,9
10515,43
10516,2
10517,29
10518,33
10519,32
10520,22
10521,16
10522,31
10523,58
10524,37
10525,29
10526,72
10527,25
10528,49
10529,23
10530,63
10531,44
10532,63
10533,27
10534,6
10535,49
10536,72
10537,69
10538,56
10539,23
10540,50
10541,38
10542,52
10543,20
10544,45
10545,16
10546,28
10547,26
10548,85
10549,29
10550,75
10551,57
10552,64
10553,0
10554,50
10555,7
10556,60
10557,28
10558,17
10559,32
10560,28
10561,15
10562,22
10563,23
10564,10
10565,69
10566,41
10567,51
10568,43
10569,51
10570,71
10571,48
10572,40
10573,21
10574,54
10575,0
10576,57
10577,27
10578,67
10579,62
10580,44
10581,72
10582,0
10583,1
10584,29
10585,17
10586,5
10587,50
10588,58
10589,36
10590,40
10591,31
10592,10
10593,4
10594,60
10595,21
10596,27
10597,53
10598,59
10599,60
10600,52
10601,0
10602,15
10603,2
10604,67
10605,61
10606,58
10607,10
10608,54
10609,15
10610,23
10611,53
10612,54
10613,76
10614,32
10615,44
10616,73
10617,8
10618,33
10619,53
10620,62
10621,17
10622,24
10623,55
10624,31
10625,55
10626,10
10627,46
10628,51
10629,26
10630,42
10631,71
10632,55
10633,87
10634,65
10635,67
10636,69
10637,50
10638,73
10639,23
10640,79
10641,54
10642,22
10643,45
10644,28
10645,22
10646,54
10647,38
10648,67
10649,26
10650,7
10651,40
10652,50
10653,77
10654,75
10655,81
10656,84
10657,77
10658,15
10659,32
10660,12
10661,43
10662,23
10663,85
10664,23
10665,63
10666,36
10667,8
10668,36
10669,65
10670,70
10671,55
10672,79
10673,56
10674,62
10675,23
10676,25
10677,48
10678,73
10679,5
10680,11
10681,32
10682,1
10683,24
10684,45
10685,4
10686,96
10687,49
10688,35
10689,71
10690,83
10691,48
10692,23
10693,55
10694,54
10695,59
10696,84
10697,56
10698,62
10699,51
10700,79
10701,37
10702,23
10703,67
10704,67
10705,25
10706,9
10707,40
10708,54
10709,33
10710,85
10711,33
10712,4
10713,3
10714,80
10715,41
10716,39
10717,53
10718,22
10719,34
10720,67
10721,40
10722,2
10723,54
10724,68
10725,57
10726,60
10727,71
10728,11
10729,72
10730,8
10731,20
10732,77
10733,7
10734,82
10735,15
10736,0
10737,75
10738,70
10739,71
10740,53
10741,31
10742,11
10743,56
10744,54
10745,77
10746,6
10747,15
10748,39
10749,15
10750,47
10751,69
10752,73
10753,74
10754,38
10755,35
10756,36
10757,43
10758,40
10759,76
10760,57
10761,51
10762,49
10763,54
10764,2
10765,26
10766,19
10767,15
10768,36
10769,51
10770,35
10771,49
10772,50
10773,13
10774,15
10775,87
10776,23
10777,37
10778,46
10779,10
10780,15
10781,62
10782,51
10783,52
10784,45
10785,42
10786,44
10787,30
10788,64
10789,19
10790,32
10791,66
10792,23
10793,91
10794,61
10795,15
10796,3
10797,78
10798,36
10799,25
10800,32
10801,83
10802,33
10803,76
10804,48
10805,55
10806,23
10807,77
10808,55
10809,9
10810,70
10811,41
10812,28
10813,43
10814,65
10815,27
10816,3
10817,15
10818,58
10819,41
10820,45
10821,57
10822,77
10823,42
10824,24
10825,56
10826,46
10827,35
10828,75
10829,29
10830,61
10831,66
10832,38
10833,47
10834,78
10835,8
10836,11
10837,1
10838,20
10839,62
10840,62
10841,80
10842,0
10843,35
10844,74
10845,48
10846,23
10847,67
10848,22
10849,56
10850,69
10851,53
10852,41
10853,65
10854,9
10855,46
10856,66
10857,62
10858,58
10859,41
10860,81
10861,33
10862,36
10863,24
10864,0
10865,21
10866,29
10867,42
10868,12
10869,73
10870,77
10871,19
10872,25
10873,57
10874,78
10875,71
10876,40
10877,39
10878,68
10879,12
10880,54
10881,5
10882,52
10883,69
10884,30
10885,22
10886,51
10887,45
10888,62
10889,58
10890,17
10891,61
10892,57
10893,16
10894,60
10895,9
10896,24
10897,5
10898,51
10899,25
10900,24
10901,39
10902,35
10903,51
10904,64
10905,30
10906,61
10907,12
10908,18
10909,26
10910,80
10911,11
10912,86
10913,29
10914,43
10915,6
10916,39
10917,52
10918,46
10919,65
10920,66
10921,69
10922,56
10923,42
10924,28
10925,60
10926,80
10927,58
10928,47
10929,83
10930,31
10931,2
10932,58
10933,68
10934,61
10935,25
10936,54
10937,76
10938,62
10939,56
10940,76
10941,59
10942,16
10943,68
10944,47
10945,47
10946,59
10947,71
10948,67
10949,71
10950,74
10951,81
10952,18
10953,55
10954,1
10955,55
10956,44
10957,45
10958,30
10959,19
10960,35
10961,21
10962,43
10963,49
10964,58
10965,55
10966,11
10967,31
10968,25
10969,4
10970,17
10971,35
10972,42
10973,49
10974,64
10975,62
10976,90
10977,24
10978,55
10979,45
10980,59
10981,60
10982,31
10983,39
10984,14
10985,22
10986,20
10987,34
10988,13
10989,67
10990,54
10991,1
10992,14
10993,49
10994,12
10995,27
10996,85
10997,14
10998,85
10999,57
11000,52
11001,66
11002,67
11003,46
11004,56
11005,27
11006,60
11007,48
11008,56
11009,59
11010,15
11011,50
11012,53
11013,59
11014,42
11015,61
11016,37
11017,15
11018,59
11019,35
11020,15
11021,76
11022,48
11023,63
11024,67
11025,24
11026,14
11027,73
11028,92
11029,83
11030,14
11031,74
11032,61
11033,18
11034,46
11035,32
11036,0
11037,29
11038,98
11039,52
11040,34
11041,27
11042,81
11043,24
11044,64
11045,22
11046,13
11047,43
11048,26
11049,50
11050,38
11051,61
11052,50
11053,47
11054,84
11055,53
11056,3
11057,20
11058,12
11059,24
11060,31
11061,74
11062,15
11063,13
11064,56
11065,28
11066,51
11067,82
11068,55
11069,22
11070,35
11071,70
11072,5
11073,0
11074,69
11075,44
11076,53
11077,47
11078,36
11079,33
11080,42
11081,1
11082,22
11083,40
11084,56
11085,67
11086,78
11087,14
11088,54
11089,55
11090,39
11091,72
11092,64
11093,24
11094,59
11095,86
11096,52
11097,49
11098,29
11099,45
11100,43
11101,36
11102,75
11103,64
11104,50
11105,1
11106,65
11107,68
11108,21
11109,70
11110,25
11111,27
11112,27
11113,4
11114,63
11115,1
11116,23
11117,79
11118,16
11119,78
11120,24
11121,70
11122,28
11123,57
11124,40
11125,6
11126,42
11127,47
11128,8
11129,40
11130,19
11131,51
11132,63
11133,73
11134,13
11135,52
11136,15
11137,33
11138,28
11139,54
11140,44
11141,55
11142,22
11143,49
11144,8
11145,52
11146,62
11147,48
11148,24
11149,45
11150,55
11151,59
11152,0
11153,68
11154,3
11155,66
11156,58
11157,3
11158,81
11159,48
11160,76
11161,10
11162,10
11163,50
11164,70
11165,27
11166,6
11167,48
11168,0
11169,47
11170,1
11171,52
11172,26
11173,32
11174,76
11175,90
11176,4
11177,7
11178,19
11179,33
11180,60
11181,43
11182,17
11183,47
11184,59
11185,27
11186,89
11187,36
11188,29
11189,11
11190,22
11191,71
11192,2
11193,78
11194,45
11195,58
11196,2
11197,47
11198,19
11199,83
11200,44
11201,53
11202,32
11203,49
11204,63
11205,20
11206,22
11207,33
11208,2
11209,10
11210,14
11211,28
11212,29
11213,54
11214,48
11215,78
11216,15
11217,71
11218,75
11219,64
11220,76
11221,55
11222,51
11223,53
11224,49
11225,57
11226,72
11227,27
11228,22
11229,83
11230,21
11231,34
11232,51
11233,38
11234,17
11235,30
11236,24
11237,13
11238,52
11239,8
11240,25
11241,16
11242,41
11243,44
11244,9
11245,70
11246,56
11247,63
11248,8
11249,76
11250,25
11251,33
11252,16
11253,31
11254,65
11255,54
11256,39
11257,32
11258,55
11259,26
11260,63
11261,59
11262,65
11263,59
11264,67
11265,26
11266,74
11267,52
11268,46
11269,42
11270,52
11271,58
11272,54
11273,14
11274,60
11275,34
11276,68
11277,47
11278,47
11279,19
11280,47
11281,37
11282,25
11283,65
11284,23
11285,1
11286,20
11287,41
11288,31
11289,41
11290,20
11291,8
11292,57
11293,44
11294,65
11295,71
11296,31
11297,5
11298,60
11299,40
11300,41
11301,71
11302,49
11303,3
11304,9
11305,49
11306,48
11307,4
11308,13
11309,10
11310,21
11311,37
11312,77
11313,56
11314,8
11315,25
11316,36
11317,38
11318,33
11319,53
11320,35
11321,30
11322,53
11323,65
11324,31
11325,45
11326,68
11327,23
11328,59
11329,2
11330,54
11331,52
11332,42
11333,29
11334,38
11335,16
11336,16
11337,9
11338,22
11339,68
11340,34
11341,37
11342,15
11343,64
11344,4
11345,29
11346,30
11347,59
11348,84
11349,3
11350,48
11351,77
11352,20
11353,4
11354,20
11355,49
11356,55
11357,50
11358,72
11359,14
11360,64
11361,13
11362,54
11363,78
11364,63
11365,28
11366,37
11367,8
11368,32
11369,67
11370,62
11371,69
11372,63
11373,51
11374,85
11375,28
11376,66
11377,29
11378,48
11379,17
11380,35
11381,75
11382,62
11383,37
11384,57
11385,49
11386,18
11387,19
11388,69
11389,3
11390,15
11391,33
11392,11
11393,38
11394,51
